epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1777.12,1.23242,1.29993,1.43042,0.6504,0.60557,0.61556,0.36098,1.41292,1.40422,1.41099,0.000354055,0.000354055,0.000354055
187,1786.76,1.27143,1.35095,1.43524,0.61506,0.61398,0.6054,0.34382,1.40392,1.41119,1.42116,0.000351056,0.000351056,0.000351056
188,1796.35,1.26379,1.34767,1.43758,0.64499,0.5791,0.58734,0.33967,1.39225,1.42445,1.40378,0.000348056,0.000348056,0.000348056
189,1805.85,1.2354,1.29792,1.41564,0.66878,0.58253,0.61071,0.33926,1.4871,1.42226,1.44013,0.000345056,0.000345056,0.000345056
190,1815.51,1.25135,1.31377,1.42141,0.71044,0.57151,0.63378,0.37078,1.3876,1.36446,1.40571,0.000342057,0.000342057,0.000342057
191,1825.07,1.23957,1.31748,1.42437,0.66041,0.60917,0.61721,0.36788,1.36777,1.37111,1.38842,0.000339057,0.000339057,0.000339057
192,1834.75,1.2372,1.30898,1.42548,0.6205,0.61081,0.61304,0.36196,1.39666,1.39109,1.40805,0.000336057,0.000336057,0.000336057
193,1844.4,1.26024,1.33465,1.43332,0.68125,0.57029,0.61712,0.36587,1.35615,1.38663,1.39022,0.000333058,0.000333058,0.000333058
194,1853.96,1.23201,1.30653,1.41335,0.63955,0.61099,0.61325,0.36638,1.3704,1.38588,1.39936,0.000330058,0.000330058,0.000330058
195,1863.53,1.24042,1.30179,1.41556,0.66509,0.59116,0.60829,0.36105,1.39805,1.41436,1.39982,0.000327058,0.000327058,0.000327058
196,1872.97,1.2527,1.31148,1.42161,0.68856,0.59466,0.61444,0.35298,1.43658,1.38067,1.43847,0.000324058,0.000324058,0.000324058
197,1882.36,1.24602,1.30829,1.43059,0.61177,0.62889,0.60566,0.35682,1.40227,1.41165,1.42097,0.000321059,0.000321059,0.000321059
198,1891.98,1.23287,1.29707,1.41449,0.65348,0.62439,0.61095,0.35358,1.4126,1.38738,1.42739,0.000318059,0.000318059,0.000318059
199,1901.69,1.21785,1.26078,1.39344,0.64825,0.59602,0.60573,0.3467,1.43238,1.43189,1.44432,0.000315059,0.000315059,0.000315059
200,1911.33,1.23593,1.29142,1.40595,0.63847,0.6069,0.58442,0.33574,1.40028,1.43101,1.42889,0.00031206,0.00031206,0.00031206
201,1920.67,1.21452,1.25474,1.38636,0.61411,0.61664,0.60371,0.35647,1.37344,1.42607,1.39985,0.00030906,0.00030906,0.00030906
202,1930.1,1.23124,1.28462,1.41914,0.69414,0.57116,0.61482,0.35412,1.40606,1.4124,1.40473,0.00030606,0.00030606,0.00030606
203,1939.53,1.23265,1.27602,1.3951,0.62271,0.60143,0.60952,0.35946,1.38198,1.40931,1.39656,0.000303061,0.000303061,0.000303061
204,1948.93,1.22313,1.26619,1.39609,0.68829,0.62073,0.63855,0.36293,1.41779,1.38121,1.41853,0.000300061,0.000300061,0.000300061
205,1958.35,1.21787,1.26658,1.4018,0.69201,0.57935,0.62358,0.36473,1.39827,1.4031,1.40333,0.000297061,0.000297061,0.000297061
206,1967.97,1.21705,1.25678,1.39647,0.68569,0.58784,0.63619,0.36956,1.39392,1.37712,1.39561,0.000294061,0.000294061,0.000294061
207,1977.36,1.22159,1.2767,1.40234,0.64491,0.62207,0.62462,0.35548,1.43397,1.41221,1.41984,0.000291062,0.000291062,0.000291062
208,1986.81,1.20594,1.28267,1.39932,0.6591,0.62161,0.62337,0.37263,1.37463,1.38526,1.39892,0.000288062,0.000288062,0.000288062
209,1996.18,1.26255,1.30431,1.42784,0.67127,0.59683,0.62755,0.35786,1.4098,1.37291,1.40773,0.000285062,0.000285062,0.000285062
210,2005.61,1.22995,1.2947,1.42014,0.64919,0.63271,0.60928,0.35686,1.38816,1.38463,1.40128,0.000282063,0.000282063,0.000282063
211,2015.13,1.19246,1.2433,1.39672,0.64583,0.62868,0.63585,0.36681,1.37598,1.38538,1.39646,0.000279063,0.000279063,0.000279063
212,2024.46,1.22264,1.26255,1.40541,0.67959,0.61463,0.63128,0.37393,1.36861,1.36532,1.39182,0.000276063,0.000276063,0.000276063
213,2033.89,1.21482,1.26589,1.39531,0.71873,0.61352,0.6324,0.36628,1.39598,1.37733,1.39756,0.000273064,0.000273064,0.000273064
214,2043.32,1.22834,1.26558,1.40814,0.67757,0.60714,0.62162,0.36357,1.38511,1.37446,1.38102,0.000270064,0.000270064,0.000270064
215,2052.64,1.2138,1.27867,1.38671,0.65537,0.63136,0.63344,0.36917,1.39382,1.3724,1.38649,0.000267064,0.000267064,0.000267064
216,2061.96,1.23112,1.25601,1.40044,0.67061,0.60025,0.62419,0.36246,1.4178,1.3937,1.40999,0.000264064,0.000264064,0.000264064
217,2071.43,1.20805,1.26658,1.4044,0.68716,0.61552,0.63467,0.36339,1.41023,1.38717,1.41377,0.000261065,0.000261065,0.000261065
218,2080.79,1.21268,1.26679,1.40929,0.68103,0.60062,0.62777,0.36058,1.40447,1.39532,1.41152,0.000258065,0.000258065,0.000258065
219,2090.33,1.22905,1.23738,1.39059,0.66675,0.64894,0.63871,0.3625,1.41565,1.37883,1.41037,0.000255065,0.000255065,0.000255065
220,2099.64,1.21099,1.24265,1.40265,0.69147,0.6263,0.63263,0.37258,1.38039,1.39046,1.39364,0.000252066,0.000252066,0.000252066
221,2109.22,1.21752,1.21839,1.38399,0.68507,0.61635,0.6323,0.36067,1.43275,1.36733,1.41226,0.000249066,0.000249066,0.000249066
222,2118.59,1.21509,1.25149,1.39368,0.72968,0.5788,0.63542,0.36398,1.41739,1.38523,1.40443,0.000246066,0.000246066,0.000246066
223,2127.96,1.1987,1.23848,1.39953,0.64354,0.59217,0.61339,0.36444,1.37925,1.39139,1.40296,0.000243067,0.000243067,0.000243067
224,2137.37,1.21225,1.23695,1.38892,0.66471,0.56356,0.59806,0.35467,1.38595,1.3869,1.40045,0.000240067,0.000240067,0.000240067
225,2146.68,1.21438,1.23855,1.39053,0.6334,0.62997,0.61282,0.35193,1.3988,1.38268,1.40598,0.000237067,0.000237067,0.000237067
226,2156.06,1.20593,1.22986,1.39847,0.66455,0.60808,0.61721,0.35311,1.38445,1.4229,1.40039,0.000234068,0.000234068,0.000234068
227,2165.39,1.19452,1.22354,1.37795,0.67789,0.60237,0.62949,0.36599,1.38804,1.40176,1.39733,0.000231068,0.000231068,0.000231068
228,2174.8,1.20696,1.23911,1.39044,0.63257,0.65164,0.62061,0.35995,1.4123,1.37558,1.41457,0.000228068,0.000228068,0.000228068
229,2184.14,1.20165,1.24243,1.38733,0.63256,0.64034,0.62928,0.36383,1.3995,1.35398,1.40797,0.000225068,0.000225068,0.000225068
230,2193.6,1.20606,1.21939,1.37581,0.66312,0.62818,0.62997,0.36671,1.38957,1.38487,1.40478,0.000222069,0.000222069,0.000222069
231,2202.92,1.18455,1.19325,1.36748,0.71178,0.58723,0.62219,0.36333,1.40056,1.39437,1.40464,0.000219069,0.000219069,0.000219069
232,2212.5,1.15594,1.17181,1.35263,0.63453,0.62304,0.60892,0.36206,1.38147,1.37807,1.40669,0.000216069,0.000216069,0.000216069
233,2221.84,1.19128,1.19312,1.37205,0.65304,0.59478,0.59647,0.35466,1.37636,1.37522,1.41285,0.00021307,0.00021307,0.00021307
234,2231.2,1.2042,1.21429,1.38699,0.6778,0.61174,0.61797,0.36149,1.40415,1.3752,1.42653,0.00021007,0.00021007,0.00021007
235,2240.59,1.19411,1.19912,1.38614,0.65106,0.63576,0.63072,0.36686,1.39511,1.36912,1.41605,0.00020707,0.00020707,0.00020707
236,2249.92,1.18321,1.21464,1.37264,0.66532,0.62984,0.61656,0.35594,1.40926,1.39219,1.41302,0.00020407,0.00020407,0.00020407
237,2259.25,1.18762,1.21288,1.38659,0.72934,0.59961,0.63054,0.3633,1.40379,1.38463,1.40888,0.000201071,0.000201071,0.000201071
238,2268.85,1.19009,1.20624,1.36702,0.67836,0.61184,0.62504,0.36288,1.38496,1.37474,1.4103,0.000198071,0.000198071,0.000198071
239,2278.17,1.1713,1.15982,1.36497,0.67056,0.61685,0.63662,0.36727,1.40085,1.38012,1.4118,0.000195071,0.000195071,0.000195071
240,2287.53,1.18217,1.20052,1.38284,0.68905,0.6075,0.63457,0.37027,1.38535,1.36385,1.39548,0.000192072,0.000192072,0.000192072
241,2296.86,1.19065,1.20394,1.38152,0.67611,0.5975,0.62386,0.36498,1.37653,1.3871,1.39064,0.000189072,0.000189072,0.000189072
242,2306.49,1.18879,1.22799,1.381,0.67238,0.60427,0.62138,0.37316,1.35279,1.38366,1.38173,0.000186072,0.000186072,0.000186072
243,2316.29,1.17841,1.20064,1.36476,0.63582,0.64433,0.63337,0.37688,1.37197,1.36306,1.39038,0.000183073,0.000183073,0.000183073
244,2325.78,1.1669,1.19234,1.36392,0.68592,0.60204,0.63792,0.37465,1.37961,1.36264,1.40464,0.000180073,0.000180073,0.000180073
245,2335.27,1.17003,1.18654,1.36564,0.63596,0.64076,0.64306,0.38031,1.37498,1.35561,1.39875,0.000177073,0.000177073,0.000177073
246,2344.63,1.20425,1.23552,1.3866,0.63893,0.64986,0.63353,0.37483,1.3984,1.36844,1.40153,0.000174074,0.000174074,0.000174074
247,2353.98,1.17065,1.19827,1.38291,0.6998,0.58568,0.62344,0.37333,1.37753,1.37582,1.40001,0.000171074,0.000171074,0.000171074
248,2363.44,1.15968,1.16146,1.35069,0.70692,0.57288,0.62493,0.37042,1.39118,1.37516,1.41733,0.000168074,0.000168074,0.000168074
249,2372.91,1.16639,1.17433,1.35254,0.67599,0.6092,0.62913,0.37061,1.38396,1.36105,1.41845,0.000165074,0.000165074,0.000165074
250,2382.29,1.15583,1.15791,1.35861,0.69614,0.59061,0.63221,0.37335,1.36296,1.35567,1.40533,0.000162075,0.000162075,0.000162075
251,2391.65,1.18148,1.20488,1.3809,0.66995,0.60852,0.63227,0.37552,1.37952,1.35813,1.40326,0.000159075,0.000159075,0.000159075
252,2401.1,1.16656,1.15483,1.36049,0.66444,0.61329,0.63876,0.37728,1.36867,1.3702,1.40227,0.000156075,0.000156075,0.000156075
253,2410.69,1.19724,1.19726,1.37505,0.72652,0.5887,0.63929,0.38035,1.36381,1.35272,1.39371,0.000153076,0.000153076,0.000153076
254,2420.11,1.17703,1.19121,1.36402,0.69544,0.58573,0.63395,0.3826,1.36224,1.35444,1.39458,0.000150076,0.000150076,0.000150076
255,2429.47,1.18518,1.19303,1.37416,0.63439,0.627,0.62501,0.37544,1.35983,1.36598,1.38466,0.000147076,0.000147076,0.000147076
256,2438.82,1.13618,1.15684,1.34491,0.69151,0.59241,0.62469,0.36955,1.36841,1.36124,1.40039,0.000144077,0.000144077,0.000144077
257,2448.1,1.14031,1.11318,1.33541,0.68687,0.60514,0.62811,0.37524,1.36587,1.36575,1.4006,0.000141077,0.000141077,0.000141077
258,2457.41,1.16286,1.16305,1.36419,0.67975,0.62663,0.62984,0.37411,1.37203,1.37718,1.40386,0.000138077,0.000138077,0.000138077
259,2466.72,1.17558,1.17424,1.35847,0.712,0.59323,0.62933,0.37438,1.36501,1.38346,1.40123,0.000135077,0.000135077,0.000135077
260,2476.11,1.18196,1.17201,1.36445,0.72722,0.59348,0.62918,0.37557,1.37659,1.39588,1.40622,0.000132078,0.000132078,0.000132078
261,2485.4,1.16576,1.18073,1.37029,0.69081,0.60997,0.62402,0.37294,1.37944,1.39372,1.40542,0.000129078,0.000129078,0.000129078
262,2494.76,1.16386,1.17731,1.35704,0.72373,0.58429,0.63316,0.38163,1.36922,1.37544,1.39926,0.000126078,0.000126078,0.000126078
263,2504.23,1.17359,1.16915,1.3606,0.6941,0.6193,0.63379,0.37671,1.36351,1.36937,1.39224,0.000123079,0.000123079,0.000123079
264,2513.77,1.15807,1.15363,1.35323,0.69005,0.62115,0.63878,0.38171,1.35583,1.36896,1.38854,0.000120079,0.000120079,0.000120079
265,2523.08,1.14217,1.16102,1.34139,0.67932,0.61044,0.63352,0.37973,1.36469,1.36279,1.39557,0.000117079,0.000117079,0.000117079
266,2532.44,1.15114,1.14543,1.34683,0.68274,0.61551,0.63041,0.37985,1.35328,1.37013,1.38528,0.00011408,0.00011408,0.00011408
267,2541.87,1.16189,1.15763,1.35156,0.66169,0.62758,0.63039,0.37686,1.35997,1.35875,1.39191,0.00011108,0.00011108,0.00011108
268,2551.2,1.15681,1.1649,1.3604,0.68327,0.61216,0.63366,0.38044,1.35738,1.35855,1.39596,0.00010808,0.00010808,0.00010808
269,2560.52,1.16074,1.16175,1.35979,0.70437,0.6147,0.63059,0.37793,1.3503,1.36989,1.38729,0.00010508,0.00010508,0.00010508
270,2569.88,1.14699,1.15263,1.34872,0.66836,0.62769,0.62114,0.37407,1.35632,1.37106,1.38468,0.000102081,0.000102081,0.000102081
271,2579.23,1.14246,1.13562,1.33646,0.66948,0.61033,0.62221,0.37611,1.35833,1.36547,1.38593,9.9081e-05,9.9081e-05,9.9081e-05
272,2588.58,1.1455,1.12352,1.34451,0.67892,0.60651,0.62551,0.37876,1.35063,1.35733,1.37855,9.60813e-05,9.60813e-05,9.60813e-05
273,2597.9,1.13578,1.15482,1.34614,0.69364,0.58351,0.62236,0.37588,1.3571,1.37007,1.38576,9.30816e-05,9.30816e-05,9.30816e-05
274,2607.24,1.13892,1.12667,1.33822,0.66617,0.62104,0.6309,0.37681,1.36167,1.36567,1.39608,9.00819e-05,9.00819e-05,9.00819e-05
275,2616.79,1.13718,1.12749,1.33726,0.66276,0.62111,0.63163,0.38241,1.35444,1.35987,1.38961,8.70822e-05,8.70822e-05,8.70822e-05
276,2626.13,1.14867,1.13622,1.33872,0.73412,0.56693,0.62886,0.37957,1.35691,1.35841,1.39044,8.40825e-05,8.40825e-05,8.40825e-05
277,2635.48,1.13388,1.11699,1.3264,0.66114,0.63034,0.63602,0.38608,1.35569,1.35303,1.38853,8.10828e-05,8.10828e-05,8.10828e-05
278,2644.85,1.13966,1.12119,1.33766,0.676,0.62864,0.63716,0.3838,1.35492,1.35848,1.39253,7.80831e-05,7.80831e-05,7.80831e-05
279,2654.18,1.12453,1.11305,1.33109,0.65689,0.64233,0.64292,0.38514,1.35884,1.35597,1.3911,7.50834e-05,7.50834e-05,7.50834e-05
280,2663.52,1.1395,1.16268,1.3486,0.64532,0.64589,0.63666,0.38349,1.34852,1.36023,1.38703,7.20837e-05,7.20837e-05,7.20837e-05
281,2673.02,1.12315,1.12066,1.33698,0.66067,0.63076,0.63128,0.38277,1.3505,1.36597,1.38354,6.9084e-05,6.9084e-05,6.9084e-05
282,2682.41,1.14215,1.12463,1.3298,0.68125,0.62239,0.63409,0.3841,1.34865,1.36268,1.38561,6.60843e-05,6.60843e-05,6.60843e-05
283,2691.81,1.11211,1.11111,1.32663,0.68171,0.63493,0.63535,0.38297,1.35621,1.35459,1.39135,6.30846e-05,6.30846e-05,6.30846e-05
284,2701.4,1.1346,1.12248,1.33519,0.69573,0.62023,0.63442,0.38395,1.35967,1.35642,1.39913,6.00849e-05,6.00849e-05,6.00849e-05
285,2711.11,1.13373,1.14929,1.34285,0.67187,0.62886,0.63084,0.3823,1.35462,1.35523,1.39355,5.70852e-05,5.70852e-05,5.70852e-05
286,2720.65,1.11787,1.11993,1.33446,0.66442,0.63876,0.63575,0.38821,1.35078,1.35651,1.38917,5.40855e-05,5.40855e-05,5.40855e-05
287,2730.17,1.12202,1.10365,1.3329,0.66796,0.63631,0.6394,0.38773,1.35085,1.36003,1.3855,5.10858e-05,5.10858e-05,5.10858e-05
288,2739.82,1.12587,1.10784,1.33723,0.70181,0.60961,0.64012,0.38632,1.348,1.35682,1.38408,4.80861e-05,4.80861e-05,4.80861e-05
289,2749.33,1.13409,1.146,1.33508,0.69456,0.62103,0.64313,0.39061,1.34381,1.35258,1.38558,4.50864e-05,4.50864e-05,4.50864e-05
290,2758.95,1.11128,1.08115,1.31195,0.69848,0.61543,0.64862,0.39134,1.34166,1.35236,1.38352,4.20867e-05,4.20867e-05,4.20867e-05
291,2769.41,0.90373,0.70722,1.1778,0.72307,0.59665,0.64874,0.38907,1.35842,1.34627,1.38703,3.9087e-05,3.9087e-05,3.9087e-05
292,2778.41,0.87697,0.66241,1.14762,0.69312,0.61591,0.64166,0.38495,1.35724,1.34811,1.38573,3.60873e-05,3.60873e-05,3.60873e-05
293,2787.39,0.8838,0.64083,1.15382,0.69309,0.61517,0.63986,0.38735,1.3499,1.33927,1.38054,3.30876e-05,3.30876e-05,3.30876e-05
294,2796.37,0.89539,0.63636,1.1577,0.72766,0.59864,0.64635,0.38662,1.35029,1.33759,1.37986,3.00879e-05,3.00879e-05,3.00879e-05
295,2805.42,0.88824,0.62005,1.15331,0.68829,0.61513,0.64533,0.38475,1.3464,1.33406,1.37796,2.70882e-05,2.70882e-05,2.70882e-05
296,2814.73,0.86504,0.63529,1.14628,0.71116,0.60401,0.64643,0.38766,1.34335,1.3369,1.37793,2.40885e-05,2.40885e-05,2.40885e-05
297,2823.73,0.86356,0.60274,1.1336,0.70909,0.60529,0.64719,0.38516,1.34061,1.3392,1.37761,2.10888e-05,2.10888e-05,2.10888e-05
298,2832.76,0.87606,0.61331,1.14635,0.71669,0.59728,0.64639,0.38652,1.34095,1.33796,1.37942,1.80891e-05,1.80891e-05,1.80891e-05
299,2841.76,0.85804,0.60212,1.13467,0.73025,0.5898,0.64481,0.38404,1.34293,1.34029,1.37861,1.50894e-05,1.50894e-05,1.50894e-05
300,2850.8,0.87426,0.59889,1.141,0.69309,0.60816,0.64036,0.38305,1.34204,1.34545,1.37916,1.20897e-05,1.20897e-05,1.20897e-05
