epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1785.65,1.48782,1.88891,1.64422,0.48356,0.52262,0.50786,0.27142,1.5335,1.56966,1.54156,0.003928,0.003928,0.003928
186,1795.3,1.43822,1.83938,1.63431,0.47341,0.55713,0.51172,0.26903,1.5921,1.59613,1.55626,0.003895,0.003895,0.003895
187,1804.89,1.48755,1.85765,1.65325,0.47048,0.54079,0.50108,0.26477,1.59874,1.60324,1.55422,0.003862,0.003862,0.003862
188,1814.51,1.47187,1.8977,1.65414,0.50286,0.50855,0.51127,0.27376,1.5724,1.57513,1.53799,0.003829,0.003829,0.003829
189,1824.13,1.44242,1.84164,1.61985,0.53968,0.52146,0.52822,0.28744,1.55754,1.54047,1.53167,0.003796,0.003796,0.003796
190,1834.13,1.45481,1.82496,1.62166,0.55654,0.49112,0.51453,0.27829,1.5635,1.59114,1.55238,0.003763,0.003763,0.003763
191,1843.77,1.4515,1.86148,1.63817,0.56141,0.45096,0.50347,0.2716,1.56032,1.60036,1.55206,0.00373,0.00373,0.00373
192,1853.45,1.4519,1.85414,1.63266,0.50735,0.51529,0.51075,0.27935,1.54432,1.62184,1.52443,0.003697,0.003697,0.003697
193,1863.07,1.47579,1.87893,1.64738,0.55865,0.48807,0.52507,0.28339,1.5308,1.56884,1.52524,0.003664,0.003664,0.003664
194,1872.73,1.45781,1.83118,1.64107,0.50776,0.50517,0.50524,0.27219,1.56196,1.6009,1.553,0.003631,0.003631,0.003631
195,1882.32,1.46629,1.8368,1.63239,0.57581,0.51707,0.52222,0.27455,1.61758,1.61196,1.57223,0.003598,0.003598,0.003598
196,1892.02,1.44644,1.83394,1.60967,0.51749,0.53311,0.52555,0.2876,1.56771,1.56115,1.52859,0.003565,0.003565,0.003565
197,1901.68,1.44664,1.82156,1.63168,0.55833,0.51446,0.52283,0.27764,1.60333,1.60569,1.54728,0.003532,0.003532,0.003532
198,1911.32,1.45496,1.85127,1.63017,0.56749,0.53203,0.52906,0.27284,1.56417,1.55774,1.53432,0.003499,0.003499,0.003499
199,1921.13,1.41156,1.7657,1.59161,0.50523,0.50853,0.5108,0.27218,1.59399,1.58614,1.56799,0.003466,0.003466,0.003466
200,1930.82,1.44267,1.81777,1.61422,0.50411,0.51324,0.49828,0.27575,1.54286,1.59247,1.53991,0.003433,0.003433,0.003433
201,1940.61,1.4154,1.78199,1.58767,0.52117,0.51831,0.51845,0.28516,1.51964,1.57026,1.52484,0.0034,0.0034,0.0034
202,1950.45,1.44387,1.79563,1.63299,0.52906,0.52221,0.51301,0.27709,1.55671,1.60215,1.54538,0.003367,0.003367,0.003367
203,1960.02,1.44858,1.80351,1.61586,0.52086,0.52193,0.50124,0.2767,1.54333,1.54352,1.53677,0.003334,0.003334,0.003334
204,1969.95,1.44673,1.79204,1.61273,0.56178,0.48534,0.51761,0.2853,1.54125,1.58624,1.52931,0.003301,0.003301,0.003301
205,1979.61,1.43142,1.78256,1.61063,0.54495,0.50582,0.52435,0.29114,1.53092,1.55463,1.52231,0.003268,0.003268,0.003268
206,1989.48,1.44019,1.78496,1.61463,0.54932,0.51392,0.53051,0.29249,1.55926,1.54907,1.53414,0.003235,0.003235,0.003235
207,1999.13,1.41824,1.78152,1.60576,0.56454,0.52617,0.53892,0.29526,1.52866,1.55367,1.52554,0.003202,0.003202,0.003202
208,2008.79,1.43276,1.83118,1.61708,0.54442,0.53038,0.54322,0.29003,1.5383,1.54597,1.53314,0.003169,0.003169,0.003169
209,2018.31,1.47206,1.83866,1.63102,0.56721,0.50897,0.53996,0.28836,1.55829,1.5324,1.53416,0.003136,0.003136,0.003136
210,2027.79,1.44553,1.83932,1.63174,0.5285,0.56435,0.53302,0.28481,1.54066,1.53484,1.52657,0.003103,0.003103,0.003103
211,2037.36,1.41762,1.78981,1.61751,0.53868,0.52592,0.5126,0.28071,1.53424,1.5645,1.5236,0.00307,0.00307,0.00307
212,2047.01,1.43027,1.80789,1.61204,0.52366,0.55266,0.53726,0.29338,1.49933,1.53355,1.50339,0.003037,0.003037,0.003037
213,2057,1.42771,1.78123,1.60795,0.51858,0.56725,0.53827,0.28698,1.55647,1.52936,1.55407,0.003004,0.003004,0.003004
214,2066.72,1.43593,1.79644,1.62409,0.55524,0.51561,0.53657,0.28613,1.53165,1.50578,1.52807,0.002971,0.002971,0.002971
215,2076.36,1.42923,1.8054,1.59517,0.53373,0.53635,0.52772,0.29213,1.50833,1.52725,1.51843,0.002938,0.002938,0.002938
216,2086.08,1.45038,1.78601,1.6208,0.5675,0.52612,0.53105,0.29162,1.51031,1.54101,1.51412,0.002905,0.002905,0.002905
217,2095.64,1.43944,1.79392,1.62156,0.53391,0.51177,0.52015,0.28499,1.50949,1.58319,1.51537,0.002872,0.002872,0.002872
218,2105.56,1.41591,1.78734,1.61545,0.60505,0.50767,0.54392,0.29566,1.5287,1.53349,1.52622,0.002839,0.002839,0.002839
219,2115.23,1.43072,1.76393,1.59643,0.54841,0.5429,0.55365,0.29012,1.56139,1.50819,1.53885,0.002806,0.002806,0.002806
220,2124.93,1.41257,1.76649,1.60433,0.50577,0.5566,0.53152,0.28124,1.5378,1.5309,1.52808,0.002773,0.002773,0.002773
221,2134.82,1.41341,1.75026,1.59045,0.48238,0.55885,0.50969,0.28534,1.5081,1.53006,1.5168,0.00274,0.00274,0.00274
222,2144.48,1.4199,1.76555,1.59738,0.51909,0.50341,0.50822,0.28364,1.49387,1.52934,1.50461,0.002707,0.002707,0.002707
223,2154.26,1.40895,1.76656,1.60993,0.54069,0.53684,0.51867,0.29027,1.49654,1.52638,1.51247,0.002674,0.002674,0.002674
224,2164.25,1.41894,1.7739,1.60151,0.54189,0.52676,0.53761,0.28896,1.54682,1.53403,1.52904,0.002641,0.002641,0.002641
225,2174.28,1.41838,1.74886,1.59355,0.53352,0.55794,0.55454,0.29397,1.54255,1.5251,1.51782,0.002608,0.002608,0.002608
226,2183.94,1.42759,1.75254,1.60997,0.51675,0.55741,0.54057,0.28978,1.53712,1.5142,1.52065,0.002575,0.002575,0.002575
227,2193.84,1.41094,1.71559,1.58391,0.54517,0.5459,0.53714,0.29147,1.54532,1.54703,1.53601,0.002542,0.002542,0.002542
228,2203.48,1.41361,1.74308,1.59991,0.60277,0.51126,0.55576,0.30453,1.50787,1.52707,1.51436,0.002509,0.002509,0.002509
229,2213.21,1.41855,1.75547,1.6023,0.55033,0.55854,0.54098,0.2967,1.52755,1.53969,1.52412,0.002476,0.002476,0.002476
230,2222.92,1.41655,1.72787,1.58391,0.53972,0.48544,0.51505,0.2847,1.50499,1.54687,1.51357,0.002443,0.002443,0.002443
231,2232.68,1.39801,1.71558,1.57254,0.57282,0.51425,0.54827,0.29274,1.52085,1.53309,1.51706,0.00241,0.00241,0.00241
232,2242.48,1.38994,1.67014,1.56467,0.57611,0.51137,0.5271,0.28278,1.52271,1.53108,1.52317,0.002377,0.002377,0.002377
233,2252.53,1.40888,1.69667,1.57991,0.54264,0.56227,0.53833,0.29471,1.48792,1.5276,1.50317,0.002344,0.002344,0.002344
234,2262.38,1.41646,1.74157,1.59247,0.5578,0.4959,0.52481,0.28369,1.50523,1.53089,1.50477,0.002311,0.002311,0.002311
235,2272.23,1.41868,1.72227,1.60079,0.52813,0.52802,0.54609,0.29648,1.52417,1.51619,1.51393,0.002278,0.002278,0.002278
236,2281.92,1.39217,1.75433,1.58678,0.52558,0.54085,0.53721,0.28583,1.55335,1.53109,1.53812,0.002245,0.002245,0.002245
237,2291.59,1.39479,1.73496,1.59108,0.55127,0.57936,0.56229,0.2979,1.53973,1.50868,1.52215,0.002212,0.002212,0.002212
238,2301.24,1.40258,1.70748,1.57426,0.53067,0.5427,0.53717,0.29048,1.52292,1.53326,1.525,0.002179,0.002179,0.002179
239,2310.86,1.37943,1.68218,1.56882,0.56221,0.52017,0.53407,0.2919,1.51576,1.53554,1.51949,0.002146,0.002146,0.002146
240,2320.44,1.40732,1.73254,1.59219,0.56938,0.53095,0.53793,0.29577,1.51404,1.52661,1.51836,0.002113,0.002113,0.002113
241,2330.21,1.39026,1.69502,1.56663,0.56736,0.54138,0.54822,0.30129,1.51419,1.506,1.50634,0.00208,0.00208,0.00208
242,2340.09,1.40321,1.74112,1.59065,0.50677,0.53359,0.53299,0.28864,1.52254,1.53764,1.5153,0.002047,0.002047,0.002047
243,2350.15,1.39887,1.69981,1.57664,0.51165,0.56927,0.54073,0.29805,1.51755,1.50728,1.50255,0.002014,0.002014,0.002014
244,2360.06,1.37955,1.69541,1.56978,0.55397,0.55337,0.55186,0.30466,1.49362,1.50348,1.49397,0.001981,0.001981,0.001981
245,2369.74,1.38132,1.68279,1.56229,0.5784,0.54827,0.54609,0.30105,1.52277,1.52579,1.50704,0.001948,0.001948,0.001948
246,2379.39,1.41298,1.73125,1.59084,0.55759,0.52954,0.54049,0.29819,1.517,1.51385,1.50037,0.001915,0.001915,0.001915
247,2388.89,1.38313,1.71928,1.58367,0.6049,0.51938,0.54657,0.29746,1.50814,1.50213,1.4981,0.001882,0.001882,0.001882
248,2398.76,1.37458,1.6589,1.5529,0.55442,0.56652,0.56793,0.30458,1.50583,1.49611,1.49421,0.001849,0.001849,0.001849
249,2408.27,1.38267,1.68101,1.5588,0.53773,0.59727,0.57044,0.3156,1.49308,1.47446,1.487,0.001816,0.001816,0.001816
250,2418.11,1.37656,1.67156,1.5667,0.5669,0.56503,0.56737,0.31814,1.48751,1.50273,1.48124,0.001783,0.001783,0.001783
251,2427.87,1.39269,1.70555,1.59171,0.5733,0.5167,0.54924,0.30716,1.49422,1.50437,1.48968,0.00175,0.00175,0.00175
252,2437.65,1.38409,1.68132,1.58117,0.56166,0.54375,0.55575,0.30944,1.49676,1.51002,1.49287,0.001717,0.001717,0.001717
253,2447.43,1.40324,1.69862,1.58711,0.55668,0.54389,0.54768,0.30338,1.49088,1.50665,1.48656,0.001684,0.001684,0.001684
254,2457.23,1.39492,1.68194,1.57843,0.52654,0.56855,0.54509,0.30486,1.50076,1.50087,1.49725,0.001651,0.001651,0.001651
255,2466.9,1.40846,1.69535,1.58756,0.5124,0.57818,0.54048,0.29997,1.50154,1.51214,1.49636,0.001618,0.001618,0.001618
256,2476.59,1.35192,1.66081,1.55104,0.57172,0.51577,0.54573,0.30165,1.50207,1.50518,1.4928,0.001585,0.001585,0.001585
257,2486.29,1.35059,1.61021,1.53868,0.58408,0.53321,0.55844,0.31173,1.49686,1.48342,1.4889,0.001552,0.001552,0.001552
258,2496.21,1.38384,1.6567,1.5721,0.55123,0.52795,0.55555,0.30451,1.49273,1.49134,1.49106,0.001519,0.001519,0.001519
259,2506.02,1.40486,1.67363,1.57888,0.60359,0.51914,0.55038,0.29902,1.49864,1.5154,1.49463,0.001486,0.001486,0.001486
260,2515.55,1.38336,1.64758,1.5616,0.61046,0.52298,0.55707,0.30541,1.49147,1.51025,1.48682,0.001453,0.001453,0.001453
261,2525.02,1.38002,1.68568,1.58066,0.60287,0.52154,0.55334,0.29916,1.5331,1.51675,1.51,0.00142,0.00142,0.00142
262,2534.55,1.36482,1.6489,1.55616,0.59962,0.5135,0.56516,0.31026,1.52263,1.50409,1.50346,0.001387,0.001387,0.001387
263,2544.47,1.388,1.66402,1.56975,0.58145,0.54782,0.57165,0.3141,1.52439,1.48843,1.50602,0.001354,0.001354,0.001354
264,2553.92,1.37254,1.63203,1.56057,0.53021,0.58293,0.57035,0.31213,1.51172,1.49365,1.49698,0.001321,0.001321,0.001321
265,2563.39,1.35243,1.63982,1.54197,0.56067,0.54272,0.56158,0.30467,1.52227,1.50115,1.50597,0.001288,0.001288,0.001288
266,2572.9,1.35395,1.61501,1.53891,0.59106,0.50579,0.54939,0.30234,1.51411,1.51989,1.50344,0.001255,0.001255,0.001255
267,2582.63,1.36781,1.6247,1.54925,0.62552,0.50788,0.56472,0.31144,1.50164,1.50074,1.49357,0.001222,0.001222,0.001222
268,2592.11,1.3496,1.6239,1.54157,0.55403,0.57867,0.56818,0.30931,1.51942,1.4938,1.50132,0.001189,0.001189,0.001189
269,2601.61,1.36496,1.65636,1.55953,0.58912,0.52932,0.5653,0.31157,1.49269,1.48182,1.48721,0.001156,0.001156,0.001156
270,2611.11,1.3555,1.62736,1.54986,0.57202,0.53323,0.55999,0.30903,1.50199,1.4964,1.49113,0.001123,0.001123,0.001123
271,2620.68,1.36608,1.62719,1.54641,0.57963,0.52261,0.56139,0.30517,1.51923,1.50139,1.5039,0.00109,0.00109,0.00109
272,2630.16,1.35589,1.61851,1.55033,0.58156,0.54029,0.57128,0.30994,1.50651,1.49567,1.49623,0.001057,0.001057,0.001057
273,2639.6,1.34971,1.65101,1.55143,0.60111,0.52739,0.57502,0.31448,1.48605,1.49118,1.48721,0.001024,0.001024,0.001024
274,2649.01,1.35605,1.60427,1.54554,0.57271,0.54186,0.56503,0.31095,1.48335,1.4823,1.48781,0.000991,0.000991,0.000991
275,2658.59,1.36163,1.6091,1.54785,0.55596,0.55375,0.55746,0.3055,1.49684,1.5005,1.49621,0.000958,0.000958,0.000958
276,2668.08,1.35503,1.60538,1.53743,0.60088,0.52627,0.55774,0.30284,1.51146,1.50407,1.50337,0.000925,0.000925,0.000925
277,2677.84,1.34256,1.58081,1.52902,0.61053,0.52848,0.5703,0.3083,1.5165,1.49024,1.50551,0.000892,0.000892,0.000892
278,2687.46,1.34184,1.60104,1.53626,0.61514,0.53142,0.57151,0.30847,1.51607,1.47528,1.50115,0.000859,0.000859,0.000859
279,2697.09,1.34729,1.58771,1.53968,0.61414,0.52811,0.57013,0.30579,1.52268,1.47975,1.50326,0.000826,0.000826,0.000826
280,2706.82,1.36115,1.63731,1.55928,0.60893,0.53395,0.56947,0.31277,1.49162,1.47237,1.4856,0.000793,0.000793,0.000793
281,2716.51,1.33846,1.61464,1.53903,0.60175,0.55206,0.58133,0.31978,1.48467,1.45989,1.48464,0.00076,0.00076,0.00076
282,2726.19,1.35819,1.59961,1.53603,0.58868,0.54176,0.5746,0.31815,1.48294,1.46617,1.48291,0.000727,0.000727,0.000727
283,2735.63,1.32787,1.58418,1.52846,0.58438,0.54137,0.57498,0.31909,1.48341,1.46203,1.48266,0.000694,0.000694,0.000694
284,2745.11,1.33995,1.6042,1.532,0.56877,0.54705,0.57289,0.3185,1.48172,1.44709,1.48684,0.000661,0.000661,0.000661
285,2754.95,1.35204,1.61851,1.55221,0.60047,0.53992,0.5712,0.31874,1.48628,1.45335,1.4884,0.000628,0.000628,0.000628
286,2764.49,1.33058,1.59757,1.53325,0.5603,0.56286,0.57349,0.31947,1.49021,1.45612,1.48986,0.000595,0.000595,0.000595
287,2774,1.337,1.59702,1.54239,0.57112,0.5509,0.57352,0.32097,1.48634,1.45994,1.48438,0.000562,0.000562,0.000562
288,2783.72,1.33776,1.58553,1.53902,0.57275,0.54132,0.57657,0.32079,1.48144,1.4654,1.48206,0.000529,0.000529,0.000529
289,2793.45,1.34307,1.60328,1.53253,0.55303,0.55802,0.57868,0.32039,1.47645,1.46106,1.48053,0.000496,0.000496,0.000496
290,2803.24,1.31941,1.53485,1.5053,0.63804,0.49784,0.57212,0.31906,1.47361,1.45907,1.48035,0.000463,0.000463,0.000463
291,2814.26,1.15958,1.26285,1.42544,0.56547,0.54117,0.56095,0.30898,1.50142,1.48058,1.49687,0.00043,0.00043,0.00043
292,2823.32,1.12789,1.15645,1.39878,0.56532,0.54772,0.55994,0.30279,1.50775,1.48517,1.50717,0.000397,0.000397,0.000397
293,2832.38,1.13324,1.14496,1.39949,0.57391,0.53556,0.55725,0.3076,1.49807,1.48758,1.50472,0.000364,0.000364,0.000364
294,2841.45,1.15025,1.12496,1.40724,0.56147,0.55287,0.55779,0.30738,1.47947,1.48957,1.49225,0.000331,0.000331,0.000331
295,2850.54,1.15068,1.09476,1.4143,0.5671,0.54396,0.55497,0.3073,1.48298,1.48951,1.49648,0.000298,0.000298,0.000298
296,2859.65,1.12888,1.12658,1.40273,0.5886,0.51521,0.56151,0.31043,1.47716,1.48884,1.48051,0.000265,0.000265,0.000265
297,2868.79,1.11421,1.08313,1.38972,0.60779,0.49771,0.56075,0.3081,1.48586,1.49662,1.48209,0.000232,0.000232,0.000232
298,2877.89,1.14136,1.08838,1.39985,0.59564,0.51778,0.55794,0.30779,1.48172,1.49632,1.48205,0.000199,0.000199,0.000199
299,2886.99,1.11578,1.08096,1.38346,0.59357,0.5198,0.55526,0.30698,1.48009,1.49047,1.48219,0.000166,0.000166,0.000166
300,2896.09,1.12922,1.07443,1.38745,0.59772,0.52769,0.55574,0.30681,1.48151,1.49194,1.48153,0.000133,0.000133,0.000133
